City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
197,xai-xai,-25.0519,33.6442,297.73,297.73,19,5.53,MZ,1675532393
198,vanimo,-2.6741,141.3028,298.21,298.21,100,0.98,PG,1675532394
199,orapa,-21.2833,25.3667,300.2,300.2,99,4.89,BW,1675532394
200,hambantota,6.1241,81.1185,297.96,297.96,28,5.67,LK,1675532394
201,beloha,-25.1667,45.05,296.74,296.74,88,7.29,MG,1675532395
202,erzin,36.9559,36.2,279.8,279.8,97,1.91,TR,1675532395
203,montijo,38.7067,-8.9739,292.83,292.83,0,2.57,PT,1675532395
204,dalby,-27.1833,151.2667,291.93,291.93,85,3.36,AU,1675532396
205,hofn,64.2539,-15.2082,273.73,273.73,16,7.24,IS,1675532396
206,mahebourg,-20.4081,57.7,299.96,299.96,40,3.09,MU,1675532396
207,lensk,60.7253,114.9278,251.23,251.23,100,0.67,RU,1675532397
208,raton,36.9034,-104.4391,277.34,277.34,0,1.54,US,1675532397
209,gasa,31.5,34.4667,285.86,285.86,33,4.1,PS,1675532397
210,saint george,37.1041,-113.5841,282.83,282.83,0,0.89,US,1675532130
211,hami,42.8,93.45,272.01,272.01,100,1.15,CN,1675532154
212,challans,46.8436,-1.8749,282.66,282.66,82,4.9,FR,1675532154
213,middelburg,-25.7751,29.4648,290.62,290.62,39,4.33,ZA,1675532223
214,puerto lopez,4.0845,-72.956,308.97,308.97,22,4.08,CO,1675532398
215,kloulklubed,7.0419,134.2556,298.43,298.43,51,7.66,PW,1675532399
216,mildura,-34.2,142.15,286.52,286.52,0,4.05,AU,1675532399
217,cravo norte,6.3017,-70.2041,308.23,308.23,31,4.82,CO,1675532399
218,henties bay,-22.116,14.2845,291.57,291.57,100,3.45,NA,1675532400
219,salalah,17.0151,54.0924,297.2,297.2,75,1.54,OM,1675532302
220,ambilobe,-13.2,49.05,297.3,297.3,68,0.72,MG,1675532330
221,cherskiy,68.75,161.3,235.64,235.64,94,2.02,RU,1675532218
222,nouadhibou,20.931,-17.0347,297.14,297.14,64,6.69,MR,1675532210
223,sangerhausen,51.4667,11.3,275.12,275.12,80,1.82,DE,1675532400
224,sadiqabad,28.3062,70.1307,294.08,294.08,0,1.88,PK,1675532401
225,ballina,-28.8667,153.5667,297.05,297.05,97,3.76,AU,1675532336
226,matara,5.9485,80.5353,297.32,297.32,36,1.77,LK,1675532243
227,norman wells,65.282,-126.8329,245.17,245.17,75,0.0,CA,1675532299
228,karpogory,64.0019,44.4451,261.45,261.45,100,1.01,RU,1675532404
229,tevaitoa,-16.7833,-151.5,300.6,300.6,88,7.44,PF,1675532407
230,ilulissat,69.2167,-51.1,255.16,255.16,100,1.03,GL,1675532411
231,te anau,-45.4167,167.7167,291.56,291.56,100,1.89,NZ,1675532276
232,anadyr,64.75,177.4833,243.43,243.43,0,3.0,RU,1675532416
233,muzhi,65.3667,64.6667,257.75,257.75,90,2.59,RU,1675532433
234,nizhniy baskunchak,48.2198,46.8311,269.0,269.0,27,2.57,RU,1675532434
235,namibe,-15.1961,12.1522,295.51,295.51,95,4.84,AO,1675532284
236,qaqortoq,60.7167,-46.0333,271.57,271.57,100,9.12,GL,1675532435
237,coihaique,-45.5752,-72.0662,302.12,302.12,0,3.09,CL,1675532204
238,aswan,24.0934,32.907,291.76,291.76,0,4.12,EG,1675532435
239,fort wayne,41.1306,-85.1289,273.74,273.74,20,7.72,US,1675532337
240,upernavik,72.7868,-56.1549,251.79,251.79,100,4.23,GL,1675532436
241,saquarema,-22.92,-42.5103,308.23,308.23,70,3.57,BR,1675532436
242,port hardy,50.6996,-127.4199,280.25,280.25,75,11.32,CA,1675532166
243,corrente,-3.7367,-43.3394,304.7,304.7,88,2.51,BR,1675532437
244,te karaka,-38.4654,177.8679,290.56,290.56,26,1.21,NZ,1675532437
245,cururupu,-1.8283,-44.8683,299.96,299.96,74,3.22,BR,1675532141
246,sakakah,29.9697,40.2064,285.91,285.91,27,3.1,SA,1675532438
247,yaroslavskaya,44.6106,40.4642,274.95,274.95,100,2.12,RU,1675532438
248,poum,-20.2333,164.0167,300.48,300.48,89,3.74,NC,1675532228
249,ixtapa,20.7,-105.2,297.72,297.72,20,0.0,MX,1675532439
250,komsomolskiy,40.4272,71.7189,278.55,278.55,89,3.09,UZ,1675532154
251,diego de almagro,-26.3667,-70.05,301.09,301.09,7,7.45,CL,1675532439
252,skjervoy,70.0311,20.9714,268.15,268.15,98,6.1,NO,1675532439
253,berlevag,70.8578,29.0864,267.15,267.15,75,3.6,NO,1675532371
254,santiago de cao,-7.9589,-79.2392,296.22,296.22,75,4.12,PE,1675532440
255,cidreira,-30.1811,-50.2056,299.42,299.42,26,5.97,BR,1675532440
256,shimoda,34.6667,138.95,280.45,280.45,0,2.86,JP,1675532441
257,mattru,7.6244,-11.8332,304.69,304.69,12,4.14,SL,1675532441
258,roma,43.2128,-75.4557,259.64,259.64,75,2.06,US,1675532441
259,sechura,-5.5569,-80.8222,302.8,302.8,96,4.96,PE,1675532442
260,bam,29.106,58.357,287.24,287.24,0,1.66,IR,1675532442
261,cockburn town,21.4612,-71.1419,298.37,298.37,2,7.27,TC,1675532442
262,saint-pierre,-21.3393,55.4781,299.97,299.97,0,3.09,RE,1675532443
263,omboue,-1.5746,9.2618,299.56,299.56,97,3.57,GA,1675532443
264,arth,47.0634,8.5235,280.11,280.11,100,1.54,CH,1675532444
265,tinaquillo,9.9186,-68.3047,303.88,303.88,45,3.21,VE,1675532444
266,sumenep,-7.0167,113.8667,297.96,297.96,100,3.13,ID,1675532444
267,benguela,-12.5763,13.4055,298.76,298.76,95,3.52,AO,1675532445
268,bauchi,10.5,10.0,300.66,300.66,35,3.08,NG,1675532445
269,rocha,-34.4833,-54.3333,296.34,296.34,25,8.69,UY,1675532445
270,bokoro,12.3807,17.0568,301.75,301.75,99,4.03,TD,1675532446
271,ntungamo,-0.8833,29.65,293.69,293.69,78,2.04,UG,1675532446
272,olafsvik,64.8945,-23.7142,275.52,275.52,96,14.36,IS,1675532446
273,nyurba,63.2842,118.3319,227.14,227.14,98,0.68,RU,1675532447
274,hasaki,35.7333,140.8333,276.05,276.05,1,7.3,JP,1675532291
275,portland,45.5234,-122.6762,282.47,282.47,100,4.12,US,1675532386
276,noumea,-22.2763,166.4572,302.59,302.59,74,4.71,NC,1675532447
277,kampong thum,12.7111,104.8887,298.89,298.89,100,3.54,KH,1675532447
278,vanavara,60.34,102.2797,257.55,257.55,98,1.38,RU,1675532448
279,khatanga,71.9667,102.5,234.72,234.72,61,2.17,RU,1675532318
280,kannur,11.8675,75.3576,298.2,298.2,34,1.35,IN,1675532448
281,tigzirt,36.8886,4.1198,284.52,284.52,0,4.12,DZ,1675532449
282,aasiaat,68.7098,-52.8699,250.74,250.74,100,2.86,GL,1675532449
283,parabel,58.6978,81.4825,255.28,255.28,96,1.74,RU,1675532449
284,san quintin,30.4833,-115.95,290.3,290.3,0,2.18,MX,1675532450
285,coahuayana,18.7333,-103.6833,305.14,305.14,0,2.67,MX,1675532450
286,ende,-8.8432,121.6623,298.24,298.24,100,1.79,ID,1675532450
287,elk river,45.3038,-93.5672,268.36,268.36,69,2.68,US,1675532315
288,zhigansk,66.7697,123.3711,231.62,231.62,48,5.34,RU,1675532451
289,tuy hoa,13.0833,109.3,296.25,296.25,100,1.08,VN,1675532451
290,ostersund,63.1792,14.6357,267.4,267.4,98,4.63,SE,1675532451
291,bilibino,68.0546,166.4372,237.04,237.04,52,2.33,RU,1675532452
292,talara,-4.5772,-81.2719,304.57,304.57,0,5.66,PE,1675532452
293,cayenne,4.9333,-52.3333,298.17,298.17,75,3.09,GF,1675532452
294,pindwara,24.8,73.0667,291.59,291.59,0,1.2,IN,1675532452
295,sao joao da barra,-21.6403,-41.0511,306.2,306.2,13,4.96,BR,1675532318
296,lata,40.1629,-8.3327,286.38,286.38,0,1.78,PT,1675532453
297,osoyoos,49.0331,-119.4524,274.57,274.57,100,0.51,CA,1675532453
298,mareeba,-17.0,145.4333,297.84,297.84,100,1.11,AU,1675532181
299,muriae,-21.1306,-42.3664,304.83,304.83,18,3.15,BR,1675532454
300,natal,-5.795,-35.2094,305.51,305.51,20,7.72,BR,1675532168
301,escarcega,18.6089,-90.7454,301.78,301.78,48,2.03,MX,1675532389
302,muscat,23.6139,58.5922,296.16,296.16,6,0.6,OM,1675532159
303,naliya,23.2667,68.8333,293.43,293.43,32,2.9,IN,1675532454
304,tiksi,71.6872,128.8694,247.32,247.32,100,1.6,RU,1675532455
305,vuktyl,63.8567,57.3094,259.31,259.31,95,1.2,RU,1675532455
306,juneau,58.3019,-134.4197,274.15,274.15,100,0.0,US,1675532455
307,kodinar,20.7903,70.7031,293.88,293.88,3,2.67,IN,1675532456
308,port macquarie,-31.4333,152.9167,289.2,289.2,0,2.34,AU,1675532456
309,derzhavinsk,51.1,66.3167,255.8,255.8,12,4.53,KZ,1675532456
310,salta,-24.7859,-65.4117,295.48,295.48,75,1.54,AR,1675532457
311,srednekolymsk,67.45,153.6833,239.07,239.07,100,1.71,RU,1675532457
312,vardo,70.3705,31.1107,263.14,263.14,100,5.14,NO,1675532424
313,faanui,-16.4833,-151.75,300.47,300.47,93,6.77,PF,1675532205
314,fairbanks,64.8378,-147.7164,260.13,260.13,100,3.09,US,1675532432
315,sao filipe,14.8961,-24.4956,296.19,296.19,85,6.54,CV,1675532290
316,oussouye,12.485,-16.5469,308.25,308.25,78,6.02,SN,1675532458
317,bansang,13.4333,-14.65,309.1,309.1,38,2.82,GM,1675532458
318,pontiac,42.6389,-83.2911,269.86,269.86,20,7.72,US,1675532458
319,akdepe,42.0551,59.3788,275.2,275.2,65,6.64,TM,1675532460
320,guerrero negro,27.9769,-114.0611,292.04,292.04,0,2.54,MX,1675532236
321,cristalina,-16.7686,-47.6136,300.24,300.24,94,0.1,BR,1675532226
322,karratha,-20.7377,116.8463,304.54,304.54,47,3.47,AU,1675532460
323,coron,11.9986,120.2043,297.51,297.51,98,0.94,PH,1675532392
324,carutapera,-1.195,-46.02,300.71,300.71,70,4.63,BR,1675532461
325,svetlaya,46.5389,138.3297,260.26,260.26,11,3.38,RU,1675532461
326,kirksville,40.1948,-92.5833,282.36,282.36,0,5.66,US,1675532356
327,oranjemund,-28.55,16.4333,291.52,291.52,6,4.54,NA,1675532421
328,moss point,30.4116,-88.5345,287.63,287.63,0,2.57,US,1675532467
329,itarema,-2.9248,-39.9167,302.31,302.31,60,6.32,BR,1675532470
330,ponta do sol,32.6667,-17.1,291.32,291.32,38,3.44,PT,1675532297
331,liverpool,53.4106,-2.9779,283.99,283.99,75,3.09,GB,1675532294
332,kharp,66.8014,65.8081,262.05,262.05,100,3.23,RU,1675532476
333,yerbogachen,61.2767,108.0108,251.83,251.83,99,0.91,RU,1675532292
334,naze,28.3667,129.4833,285.66,285.66,100,4.54,JP,1675532479
335,hobyo,5.3505,48.5268,297.5,297.5,60,8.35,SO,1675532480
336,tikapur,28.5,81.1333,287.13,287.13,0,1.27,NP,1675532482
337,half moon bay,37.4636,-122.4286,286.67,286.67,100,2.57,US,1675532484
338,walvis bay,-22.9575,14.5053,292.64,292.64,91,4.92,NA,1675532485
339,pisco,-13.7,-76.2167,296.18,296.18,75,4.12,PE,1675532486
340,provideniya,64.3833,-173.3,252.51,252.51,91,5.04,RU,1675532488
341,icatu,-2.7758,-44.0658,300.39,300.39,85,4.65,BR,1675532490
342,oberwart,47.2897,16.206,275.31,275.31,5,7.36,AT,1675532491
343,belmonte,-15.8631,-38.8828,302.38,302.38,29,5.62,BR,1675532495
344,langen,49.9933,8.6728,281.1,281.1,75,3.09,DE,1675532495
345,mouila,-1.8685,11.0559,298.04,298.04,61,1.29,GA,1675532496
346,sorong,-0.8833,131.25,297.54,297.54,100,2.68,ID,1675532430
347,safford,32.834,-109.7076,288.77,288.77,0,4.63,US,1675532496
348,dungarpur,23.8333,73.7167,293.76,293.76,6,2.0,IN,1675532496
349,taoudenni,22.6783,-3.9836,292.08,292.08,100,6.14,ML,1675532497
350,gwanda,-20.9333,29.0,295.93,295.93,81,5.32,ZW,1675532497
351,longyearbyen,78.2186,15.6401,261.06,261.06,20,6.69,SJ,1675532304
352,dolores,-36.3132,-57.6792,303.31,303.31,0,5.39,AR,1675532277
353,wyndham,37.6985,-77.6125,274.29,274.29,0,3.09,US,1675532498
354,mkushi,-13.6202,29.3939,291.62,291.62,89,1.78,ZM,1675532498
355,lorengau,-2.0226,147.2712,300.05,300.05,100,1.14,PG,1675532286
356,shubarshi,48.5872,57.1869,261.22,261.22,99,4.96,KZ,1675532498
357,biograd na moru,43.9433,15.4519,281.54,281.54,17,17.15,HR,1675532276
358,surt,31.2089,16.5887,287.9,287.9,67,3.81,LY,1675532499
359,blind river,46.1834,-82.9582,267.21,267.21,100,7.23,CA,1675532499
360,isangel,-19.55,169.2667,300.26,300.26,98,4.53,VU,1675532246
361,puerto madryn,-42.7692,-65.0385,303.76,303.76,0,6.36,AR,1675532465
362,kerouane,9.2667,-9.0167,306.46,306.46,7,1.81,GN,1675532500
363,batemans bay,-35.7167,150.1833,285.32,285.32,0,2.15,AU,1675532500
364,hamilton,39.1834,-84.5333,277.4,277.4,0,6.69,US,1675532500
365,mutis,6.2262,-77.4044,301.42,301.42,81,3.14,CO,1675532501
366,palmer,42.1584,-72.3287,261.27,261.27,20,3.6,US,1675532501
367,huarmey,-10.0681,-78.1522,297.68,297.68,80,3.73,PE,1675532232
368,gimli,50.6336,-96.9907,258.16,258.16,100,2.57,CA,1675532502
369,ribeira grande,38.5167,-28.7,290.37,290.37,75,4.12,PT,1675532502
370,altay,47.8667,88.1167,264.95,264.95,64,2.25,CN,1675532502
371,bagotville,-28.9833,153.4167,296.96,296.96,100,3.0,AU,1675532503
372,mokhsogollokh,61.4681,128.9203,242.03,242.03,99,1.53,RU,1675532503
373,karasjok,69.4719,25.5112,269.27,269.27,98,4.72,NO,1675532503
374,qianjiang,30.4151,112.8859,281.23,281.23,100,1.03,CN,1675532504
375,pevek,69.7008,170.3133,235.78,235.78,79,2.03,RU,1675532504
376,kaduqli,11.0167,29.7167,298.6,298.6,82,3.47,SD,1675532505
377,vryburg,-26.9566,24.7284,299.81,299.81,73,2.12,ZA,1675532506
378,hirara,24.8,125.2833,293.62,293.62,90,7.04,JP,1675532250
379,kenai,60.5544,-151.2583,268.79,268.79,100,3.09,US,1675532370
380,ust-omchug,61.15,149.6333,236.76,236.76,99,1.05,RU,1675532506
381,brownsville,25.9018,-97.4975,294.24,294.24,0,2.57,US,1675532507
382,norrtalje,59.758,18.705,268.72,268.72,16,1.31,SE,1675532507
383,meulaboh,4.1363,96.1285,296.77,296.77,100,1.36,ID,1675532507
384,marsaxlokk,35.8419,14.5431,285.49,285.49,20,6.69,MT,1675532508
385,azul,-36.777,-59.8585,301.45,301.45,0,2.74,AR,1675532508
386,grand gaube,-20.0064,57.6608,300.03,300.03,76,1.34,MU,1675532508
387,harper,4.375,-7.7169,301.22,301.22,35,4.81,LR,1675532335
388,los aquijes,-14.0967,-75.6908,304.55,304.55,86,4.74,PE,1675532509
389,kosh-agach,50.0,88.6667,253.26,253.26,82,1.23,RU,1675532509
390,hun,29.1268,15.9477,287.36,287.36,72,5.3,LY,1675532510
391,vila do maio,15.1333,-23.2167,296.59,296.59,86,7.28,CV,1675532510
392,tyazhinskiy,56.116,88.524,253.02,253.02,89,1.28,RU,1675532510
393,gallup,35.5281,-108.7426,277.6,277.6,0,0.45,US,1675532262
394,mulatupo,8.9492,-77.7652,300.4,300.4,55,5.87,PA,1675532511
395,vilanova del cami,41.5717,1.6375,289.0,289.0,0,3.48,ES,1675532511
396,taltal,-25.4,-70.4833,295.49,295.49,14,2.17,CL,1675532512
397,ulladulla,-35.35,150.4667,286.61,286.61,0,2.42,AU,1675532512
398,auki,-8.7676,160.7034,299.28,299.28,98,2.01,SB,1675532335
399,wuwei,37.9281,102.6414,271.65,271.65,75,2.02,CN,1675532513
400,biharkeresztes,47.1333,21.7167,272.38,272.38,0,10.29,HU,1675532513
401,spirit river,55.7833,-118.8361,267.39,267.39,99,0.81,CA,1675532513
402,birao,10.2849,22.7882,299.06,299.06,57,2.84,CF,1675532514
403,villazon,-22.0866,-65.5942,280.43,280.43,100,2.83,BO,1675532514
404,kaeo,-35.1,173.7833,293.33,293.33,84,2.18,NZ,1675532312
405,mount isa,-20.7333,139.5,294.02,294.02,16,4.12,AU,1675532467
406,okhotsk,59.3833,143.3,246.53,246.53,44,4.63,RU,1675532515
407,jacksonville,30.3322,-81.6556,291.53,291.53,75,8.75,US,1675532485
408,atar,20.5169,-13.0499,296.98,296.98,93,5.1,MR,1675532515
409,praia da vitoria,38.7333,-27.0667,290.29,290.29,75,5.31,PT,1675532515
410,afaahiti,-17.75,-149.2833,300.08,300.08,84,6.75,PF,1675532516
411,kasempa,-13.4584,25.8338,292.26,292.26,100,2.1,ZM,1675532516
412,marawi,7.9986,124.2928,292.82,292.82,100,0.73,PH,1675532358
413,isla mujeres,21.2311,-86.731,295.18,295.18,24,7.58,MX,1675532516
414,japura,-0.3167,102.35,296.46,296.46,100,1.07,ID,1675532517
415,pandan,14.0453,124.1694,297.82,297.82,87,5.45,PH,1675532517
416,shenjiamen,29.9576,122.298,281.82,281.82,100,3.39,CN,1675532517
417,mercedes,-34.6515,-59.4307,301.45,301.45,0,4.76,AR,1675532400
418,ambanja,-13.6833,48.45,298.01,298.01,97,0.8,MG,1675532518
419,madimba,-10.4,40.3333,297.77,297.77,75,5.14,TZ,1675532518
420,kosino,58.4127,51.2782,259.89,259.89,100,1.13,RU,1675532518
421,suileng,47.25,127.0833,256.55,256.55,100,1.47,CN,1675532519
422,gat,31.61,34.7642,285.59,285.59,19,2.9,IL,1675532519
423,albertville,34.2676,-86.2089,281.73,281.73,0,3.09,US,1675532385
424,vila velha,-20.3297,-40.2925,306.12,306.12,20,7.72,BR,1675532519
425,sorland,67.667,12.6934,276.07,276.07,100,16.66,NO,1675532520
426,mount gambier,-37.8333,140.7667,286.66,286.66,69,1.54,AU,1675532270
427,vikindu,-7.0067,39.2985,300.95,300.95,20,4.12,TZ,1675532520
428,freeport,40.6576,-73.5832,266.16,266.16,0,4.92,US,1675532489
429,opuwo,-18.0607,13.84,299.06,299.06,89,3.96,NA,1675532253
430,pacific grove,36.6177,-121.9166,286.86,286.86,100,1.34,US,1675532367
431,broken hill,-31.95,141.4333,289.98,289.98,0,4.98,AU,1675532521
432,manta,-0.95,-80.7333,301.03,301.03,75,2.57,EC,1675532521
433,moa,20.6569,-74.9403,301.03,301.03,5,4.24,CU,1675532522
434,manitouwadge,49.1215,-85.8403,266.23,266.23,99,4.92,CA,1675532525
435,antequera,37.0194,-4.5612,284.23,284.23,0,0.84,ES,1675532529
436,athabasca,54.7169,-113.2854,274.38,274.38,100,0.84,CA,1675532532
437,esna,25.2934,32.554,289.16,289.16,59,3.54,EG,1675532537
438,touros,-5.1989,-35.4608,302.45,302.45,100,6.69,BR,1675532493
439,shingu,33.7333,135.9833,276.38,276.38,11,3.11,JP,1675532539
440,san andres,12.5847,-81.7006,300.16,300.16,40,4.12,CO,1675532408
